date,from_maturity,to_maturity,fwdCofDiv100pct,fwdCofDivMarket
2024-07-03,2Y,1Y,0.007061308380813229,0.007061308380813229
2024-07-10,6M,3M,0.0077359208468275945,0.0077359208468275945
2024-07-10,1Y,3M,0.007347099002215323,0.007347099002215323
2024-07-10,1Y,6M,0.007149465799428974,0.007149465799428974
2024-07-10,2Y,3M,0.0070247383554051124,0.0070247383554051124
2024-07-10,2Y,6M,0.00690490540813246,0.00690490540813246
2024-07-10,2Y,1Y,0.00678363025518816,0.00678363025518816
2024-07-17,6M,3M,0.00888996449157373,0.00888996449157373
2024-07-17,1Y,3M,0.007600838803375252,0.007600838803375252
2024-07-17,1Y,6M,0.006945592597219118,0.006945592597219118
2024-07-17,2Y,3M,0.007144731279309705,0.007144731279309705
2024-07-17,2Y,6M,0.006850662679441042,0.006850662679441042
2024-07-17,2Y,1Y,0.006803587843501776,0.006803587843501776
2024-07-24,6M,3M,0.00920456097975881,0.00920456097975881
2024-07-24,1Y,3M,0.00757336490420394,0.00757336490420394
2024-07-24,1Y,6M,0.006744248666905331,0.006744248666905331
2024-07-24,2Y,3M,0.007207568155755234,0.007207568155755234
2024-07-24,2Y,6M,0.0068710785224066475,0.0068710785224066475
2024-07-24,2Y,1Y,0.0069339722315730525,0.0069339722315730525
2024-07-31,6M,3M,0.009416737769782932,0.009416737769782932
2024-07-31,1Y,3M,0.007714293712202457,0.007714293712202457
2024-07-31,1Y,6M,0.006848963031001331,0.006848963031001331
2024-07-31,2Y,3M,0.0073138423529187984,0.0073138423529187984
2024-07-31,2Y,6M,0.006959508326634,0.006959508326634
2024-07-31,2Y,1Y,0.007014326678714856,0.007014326678714856
2024-08-07,6M,3M,0.008271503344228753,0.008271503344228753
2024-08-07,1Y,3M,0.007209941765261016,0.007209941765261016
2024-08-07,1Y,6M,0.006670363504128243,0.006670363504128243
2024-08-07,2Y,3M,0.006879233713244413,0.006879233713244413
2024-08-07,2Y,6M,0.006644638830367932,0.006644638830367932
2024-08-07,2Y,1Y,0.006631882211325147,0.006631882211325147
2024-08-14,6M,3M,0.008943609031601503,0.008943609031601503
2024-08-14,1Y,3M,0.0075113823982768295,0.0075113823982768295
2024-08-14,1Y,6M,0.006783399800122851,0.006783399800122851
2024-08-14,2Y,3M,0.007160144187293882,0.007160144187293882
2024-08-14,2Y,6M,0.006859633627447177,0.006859633627447177
2024-08-14,2Y,1Y,0.006897437251408007,0.006897437251408007
2024-08-21,6M,3M,0.008510577256379284,0.008510577256379284
2024-08-21,1Y,3M,0.007465432319145143,0.007465432319145143
2024-08-21,1Y,6M,0.006934198428396296,0.006934198428396296
2024-08-21,2Y,3M,0.007249229912128115,0.007249229912128115
2024-08-21,2Y,6M,0.0070366951947817636,0.0070366951947817636
2024-08-21,2Y,1Y,0.007087522358386612,0.007087522358386612
2024-08-28,6M,3M,0.0078040430910628535,0.0078040430910628535
2024-08-28,1Y,3M,0.0072707915072206175,0.0072707915072206175
2024-08-28,1Y,6M,0.006999746503278707,0.006999746503278707
2024-08-28,2Y,3M,0.007098439199389868,0.007098439199389868
2024-08-28,2Y,6M,0.00697954623595779,0.00697954623595779
2024-08-28,2Y,1Y,0.00696952911709454,0.00696952911709454
2024-09-04,6M,3M,0.008565495821917688,0.008565495821917688
2024-09-04,1Y,3M,0.007551380584175549,0.007551380584175549
2024-09-04,1Y,6M,0.007055345957019068,0.007055345957019068
2024-09-04,2Y,3M,0.0072700215523362685,0.0072700215523362685
