date,maturity,cofDiv100pct,cofDivMarket
2025-04-16,1Y,0.006162662459564185,0.006162662459564185
2025-04-16,2Y,0.006703984263278864,0.006703984263278864
2025-04-23,3M,0.004524504842480137,0.004524504842480137
2025-04-23,6M,0.005078052336723304,0.005078052336723304
2025-04-23,1Y,0.006196453799823805,0.006196453799823805
2025-04-23,2Y,0.006730643948527537,0.006730643948527537
2025-04-30,3M,0.0035810086192696274,0.0035810086192696274
2025-04-30,6M,0.0046519079195712024,0.0046519079195712024
2025-04-30,1Y,0.005947083486653108,0.005947083486653108
2025-04-30,2Y,0.006593996407026773,0.006593996407026773
2025-05-07,3M,0.0027235433037909804,0.0027235433037909804
2025-05-07,6M,0.003913559553264837,0.003913559553264837
2025-05-07,1Y,0.0051615238149005024,0.0051615238149005024
2025-05-07,2Y,0.006201542255714267,0.006201542255714267
2025-05-14,3M,0.003976140425913183,0.003976140425913183
2025-05-14,6M,0.005105353988919867,0.005105353988919867
2025-05-14,1Y,0.006170001922069349,0.006170001922069349
2025-05-14,2Y,0.006834937707404946,0.006834937707404946
2025-05-21,3M,0.004228880807406797,0.004228880807406797
2025-05-21,6M,0.005294199869656617,0.005294199869656617
2025-05-21,1Y,0.006479169120902844,0.006479169120902844
2025-05-21,2Y,0.006973976415290019,0.006973976415290019
2025-05-28,3M,0.004282807656386664,0.004282807656386664
2025-05-28,6M,0.005314943808812864,0.005314943808812864
2025-05-28,1Y,0.0064311179627887,0.0064311179627887
2025-05-28,2Y,0.0070517837293755155,0.0070517837293755155
2025-06-04,3M,0.004470094704614276,0.004470094704614276
2025-06-04,6M,0.005134425356342787,0.005134425356342787
2025-06-04,1Y,0.006385576707939267,0.006385576707939267
2025-06-04,2Y,0.007046902426840235,0.007046902426840235
2025-06-11,3M,0.003933858332470866,0.003933858332470866
2025-06-11,6M,0.00433166581423399,0.00433166581423399
2025-06-11,1Y,0.005794943534394113,0.005794943534394113
2025-06-11,2Y,0.006672101447161737,0.006672101447161737
2025-06-18,3M,0.004441133632495271,0.004441133632495271
2025-06-18,6M,0.004486912610736464,0.004486912610736464
2025-06-18,1Y,0.005816775893160324,0.005816775893160324
2025-06-18,2Y,0.00662198664628517,0.00662198664628517
2025-06-25,3M,0.00470868966978245,0.00470868966978245
2025-06-25,6M,0.005212814857995988,0.005212814857995988
2025-06-25,1Y,0.006121545027226957,0.006121545027226957
2025-06-25,2Y,0.007008312676827988,0.007008312676827988
2025-07-02,3M,0.004509146783770567,0.004509146783770567
2025-07-02,6M,0.0055809919725592315,0.0055809919725592315
2025-07-02,1Y,0.006242906696361308,0.006242906696361308
2025-07-02,2Y,0.006952138754495947,0.006952138754495947
2025-07-09,3M,0.004624473325325203,0.004624473325325203
2025-07-09,6M,0.006034954396240337,0.006034954396240337
2025-07-09,1Y,0.006533669609310221,0.006533669609310221
2025-07-09,2Y,0.007173651791188674,0.007173651791188674
2025-07-16,3M,0.00440667874771229,0.00440667874771229
2025-07-16,6M,0.0064569951768735125,0.0064569951768735125
2025-07-16,1Y,0.006529323522933768,0.006529323522933768
2025-07-16,2Y,0.0071990270576117055,0.0071990270576117055
2025-07-23,3M,0.004559262571124797,0.004559262571124797
2025-07-23,6M,0.0067613479046824704,0.0067613479046824704
2025-07-23,1Y,0.006758117057830424,0.006758117057830424
2025-07-23,2Y,0.007328603982651701,0.007328603982651701
2025-07-30,3M,0.005424611147963743,0.005424611147963743
2025-07-30,6M,0.007165249481620455,0.007165249481620455
2025-07-30,1Y,0.007145923022289526,0.007145923022289526
2025-07-30,2Y,0.007673640297962829,0.007673640297962829
2025-08-06,3M,0.004805070941806039,0.004805070941806039
2025-08-06,6M,0.00698038386143127,0.00698038386143127
2025-08-06,1Y,0.006936822922402342,0.006936822922402342
2025-08-06,2Y,0.007357663586499544,0.007357663586499544
2025-08-13,3M,0.004819569553460984,0.004819569553460984
2025-08-13,6M,0.007037429960683209,0.007037429960683209
2025-08-13,1Y,0.006922119133968179,0.006922119133968179
2025-08-13,2Y,0.0074407855947265025,0.0074407855947265025
2025-08-20,3M,0.0050432169197892306,0.0050432169197892306
2025-08-20,6M,0.007196740984531571,0.007196740984531571
2025-08-20,1Y,0.007025271786642857,0.007025271786642857
2025-08-20,2Y,0.007429608318710491,0.007429608318710491
2025-08-27,3M,0.005443999203075899,0.005443999203075899
2025-08-27,6M,0.007477692694648413,0.007477692694648413
2025-08-27,1Y,0.0072837173358577855,0.0072837173358577855
2025-08-27,2Y,0.007620572845330983,0.007620572845330983
2025-09-03,3M,0.00537910924875098,0.00537910924875098
2025-09-03,6M,0.007870393752399256,0.007870393752399256
2025-09-03,1Y,0.007468702115448771,0.007468702115448771
2025-09-03,2Y,0.007794025601156053,0.007794025601156053
2025-09-10,3M,0.004747963383082601,0.004747963383082601
2025-09-10,6M,0.00792752105014167,0.00792752105014167
2025-09-10,1Y,0.007757009257180406,0.007757009257180406
2025-09-10,2Y,0.008268308155021178,0.008268308155021178
2025-09-17,3M,0.006005861790535773,0.006005861790535773
2025-09-17,6M,0.008133465967584548,0.008133465967584548
2025-09-17,1Y,0.007745055955535202,0.007745055955535202
2025-09-17,2Y,0.008362378209581496,0.008362378209581496
2025-09-24,3M,0.006539541520522122,0.006539541520522122
2025-09-24,6M,0.008406026579528379,0.008406026579528379
2025-09-24,1Y,0.007654431095548869,0.007654431095548869
2025-09-24,2Y,0.008198242421503561,0.008198242421503561
2025-10-01,3M,0.006897452335669711,0.006897452335669711
2025-10-01,6M,0.007789661838491994,0.007789661838491994
2025-10-01,1Y,0.007377581158847877,0.007377581158847877
2025-10-01,2Y,0.007970220634199778,0.007970220634199778
2025-10-08,3M,0.007638341209348382,0.007638341209348382
2025-10-08,6M,0.007809470456173036,0.007809470456173036
2025-10-08,1Y,0.007423806033081338,0.007423806033081338
2025-10-08,2Y,0.007919880573678166,0.007919880573678166
2025-10-15,3M,0.007983442037263781,0.007983442037263781
2025-10-15,6M,0.00754635402873533,0.00754635402873533
2025-10-15,1Y,0.007289086572056959,0.007289086572056959
2025-10-15,2Y,0.007895689208111107,0.007895689208111107
2025-10-22,3M,0.008768786584912225,0.008768786584912225
2025-10-22,6M,0.007945253845644791,0.007945253845644791
2025-10-22,1Y,0.00749249385094246,0.00749249385094246
2025-10-22,2Y,0.008043862128815584,0.008043862128815584
2025-10-29,3M,0.009138086178693626,0.009138086178693626
2025-10-29,6M,0.008080496526209336,0.008080496526209336
2025-10-29,1Y,0.007536707845686634,0.007536707845686634
2025-10-29,2Y,0.008139685028998953,0.008139685028998953
2025-11-05,3M,0.009699315011645082,0.009699315011645082
2025-11-05,6M,0.008125637400243838,0.008125637400243838
2025-11-05,1Y,0.007581656641396484,0.007581656641396484
2025-11-05,2Y,0.008171399893495473,0.008171399893495473
2025-11-12,3M,0.009741619585621666,0.009741619585621666
2025-11-12,6M,0.008153349671987546,0.008153349671987546
2025-11-12,1Y,0.007537241985579746,0.007537241985579746
2025-11-12,2Y,0.008189002910117867,0.008189002910117867
2025-11-19,3M,0.00963227688044823,0.00963227688044823
2025-11-19,6M,0.007964652936205794,0.007964652936205794
2025-11-19,1Y,0.007407581847350311,0.007407581847350311
2025-11-19,2Y,0.007974860488576848,0.007974860488576848
2025-11-26,3M,0.008953797658638697,0.008953797658638697
2025-11-26,6M,0.007805648463853475,0.007805648463853475
2025-11-26,1Y,0.0071457778896442895,0.0071457778896442895
2025-11-26,2Y,0.007518980817361843,0.007518980817361843
2025-12-03,3M,0.00844490218542145,0.00844490218542145
2025-12-03,6M,0.007074816755261875,0.007074816755261875
2025-12-03,1Y,0.0066920530180324496,0.0066920530180324496
2025-12-03,2Y,0.007153399547502707,0.007153399547502707
2025-12-10,3M,0.008671380660140584,0.008671380660140584
2025-12-10,6M,0.0072798090939568075,0.0072798090939568075
2025-12-10,1Y,0.006939829822271723,0.006939829822271723
2025-12-10,2Y,0.007257356123945355,0.007257356123945355
2025-12-17,3M,0.006125035559622892,0.006125035559622892
2025-12-17,6M,0.005906114503203495,0.005906114503203495
2025-12-17,1Y,0.005833384024110211,0.005833384024110211
2025-12-17,2Y,0.006398342305339996,0.006398342305339996
2025-12-24,3M,0.005691673507076038,0.005691673507076038
2025-12-24,6M,0.005932349182178972,0.005932349182178972
2025-12-24,1Y,0.005998764865757126,0.005998764865757126
2025-12-24,2Y,0.006830416113577941,0.006830416113577941
2025-12-31,3M,0.0057503618275718356,0.0057503618275718356
2025-12-31,6M,0.005795384096171303,0.005795384096171303
2025-12-31,1Y,0.006046451834641785,0.006046451834641785
2025-12-31,2Y,0.006736799054455003,0.006736799054455003
2026-01-07,3M,0.004663985464644839,0.004663985464644839
2026-01-07,6M,0.005471889675386932,0.005471889675386932
2026-01-07,1Y,0.005914254999351106,0.005914254999351106
2026-01-07,2Y,0.006238559477906053,0.006238559477906053
2026-01-14,3M,0.005343307454077169,0.005343307454077169
2026-01-14,6M,0.005374365171729475,0.005374365171729475
2026-01-14,1Y,0.006115394478997722,0.006115394478997722
2026-01-14,2Y,0.006436835598950913,0.006436835598950913
2026-01-21,3M,0.006084839121200714,0.006084839121200714
2026-01-21,6M,0.005744805078001946,0.005744805078001946
2026-01-21,1Y,0.006341260872735558,0.006341260872735558
2026-01-21,2Y,0.006523284246292105,0.006523284246292105
2026-01-28,3M,0.005644158891108399,0.005644158891108399
2026-01-28,6M,0.005873689286059444,0.005873689286059444
2026-01-28,1Y,0.0064165525022117425,0.0064165525022117425
2026-01-28,2Y,0.006712989789875885,0.006712989789875885
2026-02-04,3M,0.005513420959717077,0.005513420959717077
2026-02-04,6M,0.0056905489071600954,0.0056905489071600954
2026-02-04,1Y,0.00653721049304767,0.00653721049304767
2026-02-04,2Y,0.006597748632865222,0.006597748632865222
2026-02-11,3M,0.004700190814590678,0.004700190814590678
2026-02-11,6M,0.005420812561139163,0.005420812561139163
2026-02-11,1Y,0.006347144403599367,0.006347144403599367
2026-02-11,2Y,0.006432405336987773,0.006432405336987773
2026-02-18,3M,0.004579578751680326,0.004579578751680326
2026-02-18,6M,0.005057876886405514,0.005057876886405514
2026-02-18,1Y,0.006266082538500468,0.006266082538500468
2026-02-18,2Y,0.006392164514810486,0.006392164514810486
2026-02-25,3M,0.004835752372221527,0.004835752372221527
2026-02-25,6M,0.005045032678793146,0.005045032678793146
2026-02-25,1Y,0.006262714410293272,0.006262714410293272
2026-02-25,2Y,0.006306941170855023,0.006306941170855023
2026-03-04,3M,0.004382599649439524,0.004382599649439524
2026-03-04,6M,0.004864688888421793,0.004864688888421793
2026-03-04,1Y,0.006042319171710292,0.006042319171710292
2026-03-04,2Y,0.006086535563473119,0.006086535563473119
2026-03-11,3M,0.003766189988256898,0.003766189988256898
2026-03-11,6M,0.004419214844872726,0.004419214844872726
2026-03-11,1Y,0.005415655908005037,0.005415655908005037
2026-03-11,2Y,0.0057286377850983205,0.0057286377850983205
2026-03-18,3M,0.005270655920871509,0.005270655920871509
2026-03-18,6M,0.00479298363552089,0.00479298363552089
2026-03-18,1Y,0.0056459833993576436,0.0056459833993576436
2026-03-18,2Y,0.005970553963297983,0.005970553963297983
2026-03-25,3M,0.005138245200151803,0.005138245200151803
2026-03-25,6M,0.005139764214939418,0.005139764214939418
2026-03-25,1Y,0.005980155023278101,0.005980155023278101
2026-03-25,2Y,0.006207662654788782,0.006207662654788782
2026-04-01,3M,0.0045866927626955776,0.0045866927626955776
2026-04-01,6M,0.005165199134589191,0.005165199134589191
2026-04-01,1Y,0.006159533301735126,0.006159533301735126
2026-04-01,2Y,0.0064387547381002715,0.0064387547381002715
2026-04-08,3M,0.005035546981380314,0.005035546981380314
2026-04-08,6M,0.005235537481783243,0.005235537481783243
2026-04-08,1Y,0.006372054064872693,0.006372054064872693
2026-04-08,2Y,0.006651099278347747,0.006651099278347747
2026-04-15,3M,0.004779265392941722,0.004779265392941722
2026-04-15,6M,0.005197344042201334,0.005197344042201334
2026-04-15,1Y,0.006500450587257647,0.006500450587257647
2026-04-15,2Y,0.006787835796699526,0.006787835796699526
2026-04-22,3M,0.005302499217212208,0.005302499217212208
2026-04-22,6M,0.0054452301139959755,0.0054452301139959755
2026-04-22,1Y,0.00650446880306994,0.00650446880306994
2026-04-22,2Y,0.006834048531851325,0.006834048531851325
